ProblemId,ProblemName,conv0,it0,conv1,it1,relation,isEffective,problem_id,id,size,split,path,rows,cols,nonzeros,posdef,nsym,psym,density,avg_nnz,max_nnz,std_nnz,avg_row_block_count,std_row_block_count,min_row_block_count,max_row_block_count,avg_row_block_size,std_row_block_size,min_row_block_size,max_row_block_size,block_count,nonzeros_relative,avg_nnz_relative,max_nnz_relative,std_nnz_relative,avg_row_block_count_relative,std_row_block_count_relative,min_row_block_count_relative,max_row_block_count_relative,avg_row_block_size_relative,std_row_block_size_relative,min_row_block_size_relative,max_row_block_size_relative,block_count_relative
397-277-184,DRIVCAV/cavity18,1,87,0,0,0.0,0,397-277-184,397,277,184,/home/anna/.ssgetpy/MM/DRIVCAV/cavity18/cavity18.mtx,277,277,4994,False,0.0,0.8576207401212628,0.0650862125141732,18.028880866425997,44,6.888043910702469,4.401459854014599,1.75906351169289,2,10,4.140961857379768,4.389233443223199,1,22,1206,18.028880866425993,0.06508621251417328,0.1588447653429603,0.024866584515171368,0.015889746765395663,0.006350409789505018,0.007220216606498195,0.036101083032490974,0.014949320784764505,0.0158456080982787,0.0036101083032490976,0.07942238267148015,4.353790613718411
378-1516-3211,Cote/mplate,1,38,0,58,0.655172413793103,0,378-1516-3211,378,1516,3211,/home/anna/.ssgetpy/MM/Cote/mplate/mplate.mtx,1516,1516,22572,False,1.0,1.0,0.0098213601966012,14.889182058047494,31,8.017271205936977,8.682058047493404,3.7392547882299594,3,18,1.7149369396748215,1.0525056173640523,1,9,13162,14.889182058047494,0.009821360196601249,0.020448548812664908,0.005288437470934681,0.005726951218663195,0.0024665269051648807,0.001978891820580475,0.011873350923482849,0.0011312248942446051,0.0006942649191055754,0.0006596306068601583,0.005936675461741424,8.682058047493404
426-139-643,FIDAP/ex29,1,18,1,54,0.333333333333333,0,426-139-643,426,139,643,/home/anna/.ssgetpy/MM/FIDAP/ex29/ex29.mtx,139,139,931,False,1.0,1.0,0.0481859117022928,6.697841726618705,9,2.066013699868193,2.338129496402878,0.5821562107667313,1,3,2.864615384615385,0.4369230769230769,1,3,325,6.697841726618705,0.04818591170229284,0.06474820143884892,0.014863407912720812,0.01682107551368977,0.004188174178177923,0.007194244604316547,0.02158273381294964,0.020608743774211402,0.0031433314886552296,0.007194244604316547,0.02158273381294964,2.338129496402878
72-133-1,HB/bcsstm22,1,41,1,51,0.803921568627451,0,72-133-1,72,133,1,/home/anna/.ssgetpy/MM/HB/bcsstm22/bcsstm22.mtx,133,133,133,True,1.0,1.0,0.0075187969924812,1.0,1,0.0,1.0,0.0,1,1,1.0,0.0,1,1,133,1.0,0.007518796992481203,0.007518796992481203,0.0,0.007518796992481203,0.0,0.007518796992481203,0.007518796992481203,0.007518796992481203,0.0,0.007518796992481203,0.007518796992481203,1.0
67-1364-65,HB/bcsstm12,0,1400,1,61,22.9508196721311,1,67-1364-65,67,1364,65,/home/anna/.ssgetpy/MM/HB/bcsstm12/bcsstm12.mtx,1364,1364,18150,True,1.0,1.0,0.0097554630593132,13.306451612903226,22,5.146526262464744,7.947214076246334,1.9596739909108096,2,11,1.6743542435424354,0.4686156183470041,1,2,10840,13.306451612903226,0.009755463059313215,0.016129032258064516,0.003773113095648639,0.0058264032817055235,0.0014367111370313854,0.001466275659824047,0.008064516129032258,0.0012275324366146888,0.0003435598374978036,0.0007331378299120235,0.001466275659824047,7.947214076246334
996-467-1287,Sandia/adder_dcop_13,1,276,0,0,0.0,0,996-467-1287,996,467,1287,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_13/adder_dcop_13.mtx,467,467,1319,False,-0.0023419203747072,0.5620608899297423,0.0060479895822347,2.8244111349036403,14,1.4047373723269994,1.956989247311828,1.1869720987981307,1,14,1.4494505494505494,0.6867463703762641,1,5,910,2.8244111349036403,0.006047989582234775,0.029978586723768737,0.0030080029386017116,0.004190555133430038,0.0025416961430366823,0.0021413276231263384,0.029978586723768737,0.00310374849989411,0.0014705489729684455,0.0021413276231263384,0.010706638115631691,1.948608137044968
1014-353-659,Sandia/adder_dcop_31,1,37,1,51,0.725490196078431,0,1014-353-659,1014,353,659,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_31/adder_dcop_31.mtx,353,353,674,False,0.0,0.5607476635514018,0.0054089190989414,1.9093484419263456,5,0.9387761759954034,1.5524079320113315,0.7322603703752301,1,4,1.22992700729927,0.4581564077279053,1,4,548,1.9093484419263456,0.0054089190989414886,0.014164305949008499,0.0026594225948878285,0.004397756181335217,0.0020743919840658077,0.0028328611898017,0.0113314447592068,0.003484212485267054,0.0012978935063113464,0.0028328611898017,0.0113314447592068,1.5524079320113315
2562-935-204,CPM/cz1268,1,236,1,99,2.38383838383838,1,2562-935-204,2562,935,204,/home/anna/.ssgetpy/MM/CPM/cz1268/cz1268.mtx,935,935,9002,False,0.2508987231932564,0.4457667038552126,0.0102971203065572,9.627807486631015,27,7.193912831269307,3.433155080213904,0.9177816736833754,1,6,2.804361370716511,1.5531235676699082,1,6,3210,9.627807486631015,0.010297120306557236,0.028877005347593583,0.007694024418469847,0.0036718236152020367,0.0009815846777362304,0.0010695187165775401,0.006417112299465241,0.0029993169740283538,0.0016610947247806505,0.0010695187165775401,0.006417112299465241,3.4331550802139037
1616-115-8,Bai/dwa512,0,150,1,82,1.82926829268293,1,1616-115-8,1616,115,8,/home/anna/.ssgetpy/MM/Bai/dwa512/dwa512.mtx,115,115,527,False,0.9223300970873788,1.0,0.0398487712665406,4.582608695652174,5,0.5895113480583754,2.7217391304347824,0.4481425644078304,2,3,1.68370607028754,0.92132509960623,1,3,313,4.582608695652174,0.03984877126654064,0.043478260869565216,0.005126185635290221,0.023667296786389413,0.0038968918644159164,0.017391304347826087,0.02608695652173913,0.014640922350326433,0.008011522605271566,0.008695652173913044,0.02608695652173913,2.7217391304347824
187-344-390,HB/jpwh_991,1,26,1,59,0.440677966101695,0,187-344-390,187,344,390,/home/anna/.ssgetpy/MM/HB/jpwh_991/jpwh_991.mtx,344,344,2054,False,1.0,1.0,0.0173573553272038,5.97093023255814,13,1.8737083165737456,5.747093023255814,1.7611745329559816,1,12,1.0389479008598888,0.2085683691500421,1,3,1977,5.97093023255814,0.017357355327203894,0.0377906976744186,0.005446826501667865,0.016706665765278527,0.00511969340975576,0.0029069767441860465,0.03488372093023256,0.003020197386220607,0.0006063033986919828,0.0029069767441860465,0.00872093023255814,5.747093023255814
785-1121-7929,Nemeth/nemeth21,1,29,1,53,0.547169811320755,0,785-1121-7929,785,1121,7929,/home/anna/.ssgetpy/MM/Nemeth/nemeth21/nemeth21.mtx,1121,1121,133565,False,1.0,1.0,0.1062873167436045,119.14808206958074,139,17.785505088042825,9.296164139161464,3.033219806722732,1,15,12.81690816620286,26.21283320404645,1,109,10421,119.14808206958074,0.10628731674360459,0.1239964317573595,0.015865749409494045,0.008292742318609691,0.002705816063088967,0.0008920606601248885,0.013380909901873328,0.011433459559502996,0.023383437291745274,0.0008920606601248885,0.09723461195361284,9.296164139161464
2208-208-52,JGD_Trefethen/Trefethen_300,1,17,1,52,0.326923076923077,0,2208-208-52,2208,208,52,/home/anna/.ssgetpy/MM/JGD_Trefethen/Trefethen_300/Trefethen_300.mtx,208,208,3026,True,1.0,1.0,0.0699426775147929,14.548076923076923,16,1.285120524819991,10.576923076923077,1.1823404729953384,7,12,1.3754545454545457,1.1638249137013978,1,5,2200,14.548076923076923,0.0699426775147929,0.07692307692307693,0.006178464061634572,0.05085059171597633,0.005684329197092973,0.03365384615384615,0.057692307692307696,0.006612762237762239,0.005595312085102874,0.004807692307692308,0.02403846153846154,10.576923076923077
444-1801-507,Garon/garon1,1,75,1,78,0.961538461538462,0,444-1801-507,444,1801,507,/home/anna/.ssgetpy/MM/Garon/garon1/garon1.mtx,1801,1801,23655,False,0.6638601628992404,0.9992678685824106,0.0072928205411208,13.134369794558578,31,5.644742853499208,8.202665186007774,2.7446406519290707,1,17,1.6012319772558046,0.7936771038386132,1,7,14773,13.134369794558578,0.00729282054112081,0.017212659633536923,0.003134227014713608,0.004554505933374666,0.00152395372122658,0.000555247084952804,0.009439200444197668,0.0008890793877045,0.0004406868983001739,0.000555247084952804,0.003886729594669628,8.202665186007774
1090-456-28,Sandia/fpga_dcop_36,1,71,1,88,0.806818181818182,0,1090-456-28,1090,456,28,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_36/fpga_dcop_36.mtx,456,456,1140,False,0.347953216374269,0.7251461988304093,0.0054824561403508,2.5,5,1.1547005383792517,1.8859649122807016,0.8886099131318649,1,5,1.3255813953488371,0.4685916669676717,1,2,860,2.5,0.005482456140350877,0.010964912280701754,0.0025322380227615167,0.004135887965527854,0.0019487059498505808,0.0021929824561403508,0.010964912280701754,0.0029069767441860465,0.001027613304753666,0.0021929824561403508,0.0043859649122807015,1.8859649122807018
37-1418-349,HB/bcsstk15,0,1450,1,86,16.8604651162791,1,37-1418-349,37,1418,349,/home/anna/.ssgetpy/MM/HB/bcsstk15/bcsstk15.mtx,1418,1418,38062,True,1.0,1.0,0.0189295000208879,26.842031029619186,44,8.559614846016975,11.150916784203105,5.466122347492579,1,32,2.4071591196559576,2.0176728282906016,1,18,15812,26.842031029619182,0.018929500020888,0.031029619181946404,0.006036399750364581,0.007863834121440835,0.0038548112464686737,0.0007052186177715092,0.022566995768688293,0.0016975734271198572,0.0014229004430822297,0.0007052186177715092,0.012693935119887164,11.150916784203103
520-925-3214,Gset/G56,1,100,0,0,0.0,0,520-925-3214,520,925,3214,/home/anna/.ssgetpy/MM/Gset/G56/G56.mtx,925,925,920,False,1.0,1.0,0.0010752373995617,0.9945945945945946,5,0.8133185289613705,1.5648464163822526,0.8053106963830796,1,5,1.0032715376226826,0.0571037184802008,1,2,917,0.9945945945945946,0.001075237399561724,0.005405405405405406,0.000879263274552833,0.0016917258555483813,0.0008706061582519779,0.001081081081081081,0.005405405405405406,0.0010846178785110083,6.173374970832519e-05,0.001081081081081081,0.002162162162162162,0.9913513513513513
871-467-1550,Pothen/commanche_dual,1,10,0,0,0.0,0,871-467-1550,871,467,1550,/home/anna/.ssgetpy/MM/Pothen/commanche_dual/commanche_dual.mtx,467,467,731,False,1.0,1.0,0.0033518425963712,1.5653104925053534,3,0.642462523554925,1.3982869379014988,0.5589808513579351,1,3,1.119448698315467,0.3426833163890295,1,3,653,1.5653104925053534,0.003351842596371206,0.006423982869379015,0.0013757227485116166,0.0029941904451852223,0.0011969611378114242,0.0021413276231263384,0.006423982869379015,0.0023971064203757325,0.0007337972513683715,0.0021413276231263384,0.006423982869379015,1.3982869379014988
1057-684-59,Sandia/fpga_dcop_03,1,341,1,154,2.21428571428571,1,1057-684-59,1057,684,59,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_03/fpga_dcop_03.mtx,684,684,1965,False,0.3185011709601874,0.7228727556596409,0.004200010259567,2.87280701754386,5,0.9566130330083916,2.0628654970760234,0.8721627212386002,1,5,1.3926293408929835,0.4883354805488997,1,2,1411,2.8728070175438596,0.004200010259567047,0.007309941520467836,0.0013985570658017422,0.003015885229643309,0.0012750916977172517,0.0014619883040935672,0.007309941520467836,0.0020360078083230754,0.0007139407610364031,0.0014619883040935672,0.0029239766081871343,2.0628654970760234
395-837-508,DRIVCAV/cavity16,1,176,0,0,0.0,0,395-837-508,395,837,508,/home/anna/.ssgetpy/MM/DRIVCAV/cavity16/cavity16.mtx,837,837,23019,False,0.6647623298370899,0.9741575541173844,0.0328575771979633,27.50179211469534,62,13.776236127515928,5.589712918660287,1.8425693040079505,1,13,4.925957628932164,5.533671830995232,1,22,4673,27.50179211469534,0.032857577197963374,0.07407407407407407,0.01645906347373468,0.006678271109510498,0.0022013970179306456,0.0011947431302270011,0.015531660692951015,0.00588525403695599,0.006611316405012224,0.0011947431302270011,0.026284348864994027,5.583034647550776
338-977-10,Bai/tub1000,1,37,1,55,0.672727272727273,0,338-977-10,338,977,10,/home/anna/.ssgetpy/MM/Bai/tub1000/tub1000.mtx,977,977,3903,False,0.0,1.0,0.004088927628181,3.994882292732856,4,0.084490231662186,1.9979529170931425,0.0451983667672868,1,2,1.9994877049180328,0.9997436883880698,1,3,1952,3.9948822927328558,0.004088927628181019,0.0040941658137154556,8.647925451605527e-05,0.0020449876326439536,4.626240201359959e-05,0.0010235414534288639,0.0020470829068577278,0.0020465585516049466,0.001023279107869058,0.0010235414534288639,0.0030706243602865915,1.9979529170931423
1027-874-268,Sandia/adder_dcop_44,1,74,0,0,0.0,0,1027-874-268,1027,874,268,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_44/adder_dcop_44.mtx,874,874,2334,False,0.0027247956403269,0.5831062670299727,0.0030554697359257,2.670480549199085,7,1.5209799415462937,2.302995391705069,1.294846312242883,1,7,1.167583791895948,0.4080600094876981,1,5,1999,2.670480549199085,0.0030554697359257265,0.008009153318077803,0.0017402516493664688,0.0026350061689989347,0.0014815175197286992,0.0011441647597254005,0.008009153318077803,0.0013359082287138992,0.00046688788270903676,0.0011441647597254005,0.005720823798627002,2.2871853546910756
221-379-60,HB/nos5,1,245,1,74,3.31081081081081,1,221-379-60,221,379,60,/home/anna/.ssgetpy/MM/HB/nos5/nos5.mtx,379,379,4123,True,1.0,1.0,0.028703503874242,10.878627968337732,23,2.6889870612708706,8.340369393139841,2.0450676542634008,4,14,1.3043340714963618,0.6281467756723481,1,8,3161,10.878627968337732,0.028703503874242035,0.06068601583113457,0.007094952668260873,0.022006251696938896,0.00539595687140739,0.010554089709762533,0.036939313984168866,0.003441514700518105,0.0016573793553360109,0.002638522427440633,0.021108179419525065,8.340369393139841
213-590-1,HB/mcfe,0,600,1,58,10.3448275862069,1,213-590-1,213,590,1,/home/anna/.ssgetpy/MM/HB/mcfe/mcfe.mtx,590,590,17450,False,0.0,0.729655990510083,0.050129273197357,29.57627118644068,77,14.78513154860344,10.971186440677966,11.0209746231087,1,40,2.695813378649776,4.664323948470011,1,20,6473,29.576271186440678,0.05012927319735709,0.13050847457627118,0.025059544997632948,0.018595231255386382,0.01867961800526898,0.001694915254237288,0.06779661016949153,0.004569175218050468,0.007905633810966121,0.001694915254237288,0.03389830508474576,10.971186440677966
825-331-2010,TOKAMAK/utm3060,1,243,1,65,3.73846153846154,1,825-331-2010,825,331,2010,/home/anna/.ssgetpy/MM/TOKAMAK/utm3060/utm3060.mtx,331,331,4052,False,0.0,0.5740392367643107,0.0369839632716021,12.241691842900302,22,4.066911895314885,4.821752265861028,1.164016620978758,2,8,2.5388471177944862,2.425918873362381,1,15,1596,12.241691842900302,0.03698396327160212,0.06646525679758308,0.012286742886147688,0.014567227389308242,0.0035166665286367306,0.006042296072507553,0.02416918429003021,0.007670232984273372,0.007329060040369731,0.0030211480362537764,0.045317220543806644,4.8217522658610275
426-747-1901,FIDAP/ex29,1,34,1,54,0.62962962962963,0,426-747-1901,426,747,1901,/home/anna/.ssgetpy/MM/FIDAP/ex29/ex29.mtx,747,747,6095,False,1.0,1.0,0.0109227628945052,8.159303882195449,9,1.9484806280080245,2.8018741633199467,0.5052301769377567,1,3,2.912087912087912,0.3413137373200928,1,3,2093,8.159303882195449,0.010922762894505287,0.012048192771084338,0.002608407801884906,0.0037508355599999285,0.0006763456183905712,0.0013386880856760374,0.004016064257028112,0.003898377392353296,0.0004569126336279689,0.0013386880856760374,0.004016064257028112,2.8018741633199467
2561-541-38,CPM/cz628,1,134,1,92,1.45652173913043,0,2561-541-38,2561,541,38,/home/anna/.ssgetpy/MM/CPM/cz628/cz628.mtx,541,541,5077,False,0.2539682539682539,0.4528218694885361,0.0173465308646615,9.384473197781883,27,6.932474622366982,3.358595194085028,0.9185222121684232,2,6,2.794166208035223,1.541396875176951,1,6,1817,9.384473197781885,0.017346530864661522,0.04990757855822551,0.012814185993284625,0.006208124203484339,0.0016978229430100245,0.0036968576709796672,0.011090573012939002,0.005164817390083592,0.0028491624310109996,0.0018484288354898336,0.011090573012939002,3.358595194085028
310-221-117,Bai/dw256A,0,250,1,84,2.97619047619048,1,310-221-117,310,221,117,/home/anna/.ssgetpy/MM/Bai/dw256A/dw256A.mtx,221,221,1011,False,0.959493670886076,1.0,0.020699821870969,4.574660633484163,5,0.5864923708966391,2.7104072398190047,0.4535733605843137,2,3,1.687813021702838,0.9250917339870696,1,3,599,4.574660633484163,0.02069982187096906,0.02262443438914027,0.0026538116330164663,0.01226428615302717,0.0020523681474403335,0.00904977375565611,0.013574660633484163,0.007637162994130488,0.004185935447905292,0.004524886877828055,0.013574660633484163,2.7104072398190047
44-137-2,HB/bcsstk22,0,150,1,82,1.82926829268293,1,44-137-2,44,137,2,/home/anna/.ssgetpy/MM/HB/bcsstk22/bcsstk22.mtx,137,137,691,True,1.0,1.0,0.0368160264265544,5.043795620437956,8,1.8516854154896356,3.18978102189781,0.7302918796076356,1,4,1.5812356979405031,0.6771290395548655,1,6,437,5.043795620437956,0.036816026426554425,0.058394160583941604,0.013515951937880553,0.02328307315253876,0.0053305976613696035,0.0072992700729927005,0.029197080291970802,0.01154186640832484,0.004942547733977121,0.0072992700729927005,0.043795620437956206,3.18978102189781
244-1247-3160,HB/sherman3,1,506,1,61,8.29508196721311,1,244-1247-3160,244,1247,3160,/home/anna/.ssgetpy/MM/HB/sherman3/sherman3.mtx,1247,1247,5493,False,0.5595854922279793,1.0,0.0035324554391646,4.404971932638332,7,2.311799719325957,3.136327185244587,1.5151796425655026,1,5,1.404500127844541,0.7908452148561619,1,3,3911,4.404971932638332,0.0035324554391646607,0.0056134723336006415,0.0018538891093231413,0.0025150979833557232,0.0012150598577109083,0.0008019246190858059,0.00400962309542903,0.0011263032300276993,0.00063419824767936,0.0008019246190858059,0.0024057738572574178,3.136327185244587
1606-1910-2526,Cylshell/s2rmq4m1,0,1950,1,69,28.2608695652174,1,1606-1910-2526,1606,1910,2526,/home/anna/.ssgetpy/MM/Cylshell/s2rmq4m1/s2rmq4m1.mtx,1910,1910,87990,True,1.0,1.0,0.0241194046215838,46.068062827225134,54,8.917162457851582,5.332984293193717,3.3884792485057877,2,13,8.63832711564893,6.321881729470956,1,18,10186,46.068062827225134,0.02411940462158384,0.028272251308900525,0.0046686714439013515,0.002792138373399852,0.0017740729049768522,0.0010471204188481676,0.006806282722513089,0.004522684353742896,0.0033098857222361028,0.0005235602094240838,0.009424083769633508,5.332984293193717
316-274-67,Bai/odepa400,1,77,1,51,1.50980392156863,1,316-274-67,316,274,67,/home/anna/.ssgetpy/MM/Bai/odepa400/odepa400.mtx,274,274,820,False,1.0,1.0,0.0109222654376898,2.9927007299270074,3,0.0851233853262087,1.0,0.0,1,1,2.9927007299270074,0.0851233853262087,2,3,274,2.9927007299270074,0.010922265437689808,0.010948905109489052,0.0003106692895117106,0.0036496350364963502,0.0,0.0036496350364963502,0.0036496350364963502,0.010922265437689808,0.0003106692895117106,0.0072992700729927005,0.010948905109489052,1.0
1441-1266-140,Oberwolfach/piston,0,1300,1,63,20.6349206349206,1,1441-1266-140,1441,1266,140,/home/anna/.ssgetpy/MM/Oberwolfach/piston/piston.mtx,1266,1266,62022,False,0.0330173151622885,1.0,0.0386970942551455,48.99052132701422,63,20.80910539885677,2.9684044233807265,0.1749208282548677,2,3,16.50399148483236,6.933106977372651,1,21,3758,48.99052132701422,0.03869709425514552,0.04976303317535545,0.01643689210020282,0.0023447112348978882,0.00013816811078583548,0.001579778830963665,0.002369668246445498,0.013036328187071374,0.005476387817829898,0.0007898894154818325,0.016587677725118485,2.9684044233807265
2655-1050-974,LeGresley/LeGresley_2508,1,182,1,78,2.33333333333333,1,2655-1050-974,2655,1050,974,/home/anna/.ssgetpy/MM/LeGresley/LeGresley_2508/LeGresley_2508.mtx,1050,1050,3356,False,0.3165654813529922,0.7935819601040763,0.0030439909297052,3.196190476190476,14,1.8952534098448008,2.8466666666666667,1.6847532907798848,1,13,1.1227835396453665,0.413852814667421,1,6,2989,3.196190476190476,0.003043990929705215,0.013333333333333334,0.001805003247471239,0.002711111111111111,0.0016045269435998903,0.0009523809523809524,0.012380952380952381,0.001069317656805111,0.0003941455377784962,0.0009523809523809524,0.005714285714285714,2.8466666666666667
2-481-1,HB/494_bus,1,408,1,145,2.81379310344828,1,2-481-1,2,481,1,/home/anna/.ssgetpy/MM/HB/494_bus/494_bus.mtx,481,481,1621,True,1.0,1.0,0.0070063666737263,3.37006237006237,10,1.4128375615476658,2.7983367983367984,1.204149676634694,1,7,1.2043090638930165,0.5305069258618451,1,5,1346,3.37006237006237,0.007006366673726341,0.02079002079002079,0.002937292227749825,0.005817748021490226,0.00250342968115321,0.002079002079002079,0.014553014553014554,0.002503761047594629,0.0011029250017917777,0.002079002079002079,0.010395010395010396,2.7983367983367984
2297-251-4130,SNAP/ca-GrQc,1,19,0,0,0.0,0,2297-251-4130,2297,251,4130,/home/anna/.ssgetpy/MM/SNAP/ca-GrQc/ca-GrQc.mtx,251,251,80,False,1.0,1.0,0.0012698211139505,0.3187250996015936,6,1.2070182108262242,1.5918367346938775,1.2108079162605163,1,6,1.0256410256410255,0.158061897512025,1,2,78,0.3187250996015936,0.0012698211139505723,0.02390438247011952,0.004808837493331571,0.006341979022684771,0.004823935921356639,0.00398406374501992,0.02390438247011952,0.004086219225661456,0.0006297286753467132,0.00398406374501992,0.00796812749003984,0.3107569721115538
1537-1697-369,Schenk_IBMNA/c-18,0,1700,1,187,9.09090909090909,1,1537-1697-369,1537,1697,369,/home/anna/.ssgetpy/MM/Schenk_IBMNA/c-18/c-18.mtx,1697,1697,4361,False,1.0,1.0,0.0015143365410692,2.569829110194461,15,1.6730339432877688,2.3883323512080143,1.1964120837828076,1,15,1.075993091537133,0.6100956164330816,1,14,4053,2.569829110194461,0.0015143365410692168,0.00883912787271656,0.0009858773973410542,0.0014073850036582288,0.0007050159598013009,0.0005892751915144372,0.00883912787271656,0.0006340560350837554,0.0003595142112157228,0.0005892751915144372,0.008249852681202121,2.3883323512080143
363-646-18,Boeing/nasa1824,0,650,1,85,7.64705882352941,1,363-646-18,363,646,18,/home/anna/.ssgetpy/MM/Boeing/nasa1824/nasa1824.mtx,646,646,13102,False,1.0,1.0,0.0313958726720279,20.28173374613003,42,7.261877689851272,10.679566563467493,4.5084492879937565,4,21,1.8991158138860704,0.8846982042840297,1,5,6899,20.28173374613003,0.03139587267202791,0.06501547987616099,0.011241296733515902,0.016531836785553394,0.00697902366562501,0.006191950464396285,0.032507739938080496,0.0029398077614335456,0.0013695018642167643,0.0015479876160990713,0.007739938080495356,10.679566563467493
410-1919-683,FIDAP/ex12,1,1299,0,93,13.9677419354839,0,410-1919-683,410,1919,683,/home/anna/.ssgetpy/MM/FIDAP/ex12/ex12.mtx,1919,1919,37725,False,1.0,1.0,0.0102442294913784,19.658676393955187,37,7.887874780008665,11.709744658676394,6.628193441151281,1,25,1.6788304926349518,1.4248898387965123,1,8,22471,19.658676393955187,0.01024422949137842,0.01928087545596665,0.004110408952583983,0.006102003469867845,0.003453983033429537,0.0005211047420531526,0.013027618551328817,0.0008748465308155038,0.0007425168519002149,0.0005211047420531526,0.004168837936425221,11.709744658676394
1330-479-2403,MathWorks/Kuu,1,33,1,56,0.589285714285714,0,1330-479-2403,1330,479,2403,/home/anna/.ssgetpy/MM/MathWorks/Kuu/Kuu.mtx,479,479,10173,True,1.0,1.0,0.0443381958760639,21.237995824634652,42,10.136940082176064,2.2045929018789145,0.809584928853583,1,3,9.633522727272728,2.933798166422096,1,14,1056,21.237995824634655,0.04433819587606399,0.08768267223382047,0.02116271415903145,0.004602490400582285,0.0016901564276692756,0.0020876826722338203,0.006263048016701462,0.02011173847029797,0.006124839595870764,0.0020876826722338203,0.029227557411273485,2.2045929018789145
1141-146-189,Sandia/oscil_dcop_30,1,40,1,56,0.714285714285714,0,1141-146-189,1141,146,189,/home/anna/.ssgetpy/MM/Sandia/oscil_dcop_30/oscil_dcop_30.mtx,146,146,384,False,0.4201680672268907,1.0,0.0180146368924751,2.6301369863013697,10,1.2442398715469145,1.5753424657534247,0.9988734506374872,1,8,1.6695652173913045,0.9062271442916724,1,3,230,2.6301369863013697,0.018014636892475136,0.0684931506849315,0.008522190901006263,0.010790016888722087,0.006841598976969091,0.00684931506849315,0.0547945205479452,0.011435378201310305,0.0062070352348744685,0.00684931506849315,0.02054794520547945,1.5753424657534247
357-157-347,Boeing/msc00726,1,167,1,58,2.87931034482759,1,357-157-347,357,157,347,/home/anna/.ssgetpy/MM/Boeing/msc00726/msc00726.mtx,157,157,3243,True,1.0,1.0,0.1315672035376688,20.656050955414013,39,6.20428593980655,8.643312101910828,2.692316831597031,4,14,2.389830508474576,1.1551619629562686,1,5,1357,20.656050955414013,0.13156720353766888,0.2484076433121019,0.039517744839532166,0.05505294332427279,0.017148514850936505,0.025477707006369428,0.08917197452229299,0.01522185037244953,0.007357719509275596,0.006369426751592357,0.03184713375796178,8.643312101910828
2299-1833-4969,SNAP/ca-HepTh,1,475,0,0,0.0,0,2299-1833-4969,2299,1833,4969,/home/anna/.ssgetpy/MM/SNAP/ca-HepTh/ca-HepTh.mtx,1833,1833,1838,False,1.0,1.0,0.0005470418814431,1.0027277686852154,12,1.567620899739636,1.943436499466382,1.538548476169572,1,12,1.0093355299286106,0.0961684865720713,1,2,1821,1.0027277686852154,0.0005470418814431072,0.006546644844517185,0.0008552214401198232,0.0010602490449898429,0.000839360870796275,0.0005455537370430987,0.006546644844517185,0.00055064677028293,5.246507723517256e-05,0.0005455537370430987,0.0010911074740861974,0.9934533551554828
1055-109-938,Sandia/fpga_dcop_01,1,2,1,51,0.0392156862745098,0,1055-109-938,1055,109,938,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_01/fpga_dcop_01.mtx,109,109,217,False,0.0,1.0,0.0182644558538843,1.9908256880733943,2,0.095342246288195,1.0,0.0,1,1,1.9908256880733943,0.095342246288195,1,2,109,1.9908256880733946,0.01826445585388435,0.01834862385321101,0.0008746995072311468,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.01826445585388435,0.0008746995072311468,0.009174311926605505,0.01834862385321101,1.0
34-586-315,HB/bcsstk12,0,600,1,76,7.89473684210526,1,34-586-315,34,586,315,/home/anna/.ssgetpy/MM/HB/bcsstk12/bcsstk12.mtx,586,586,12562,True,1.0,1.0,0.0365816724714323,21.436860068259385,33,6.8633870361801295,3.573378839590444,1.3111133727774218,2,7,5.999044890162368,2.952666876852849,1,9,2094,21.436860068259385,0.036581672471432396,0.05631399317406143,0.01171226456686029,0.0060979161085161155,0.0022373948340911635,0.0034129692832764505,0.011945392491467578,0.010237277969560355,0.005038680677223292,0.0017064846416382253,0.015358361774744027,3.573378839590444
780-930-3158,Nemeth/nemeth16,1,80,1,52,1.53846153846154,1,780-930-3158,780,930,3158,/home/anna/.ssgetpy/MM/Nemeth/nemeth16/nemeth16.mtx,930,930,56706,False,1.0,1.0,0.0655636489767603,60.9741935483871,69,6.724004554791854,6.589247311827957,1.449913780572805,2,9,9.253590078328982,15.964150443505538,1,60,6128,60.9741935483871,0.06556364897676033,0.07419354838709677,0.00723011242450737,0.007085212163255868,0.0015590470758847367,0.002150537634408602,0.00967741935483871,0.00995009685841826,0.017165753165059718,0.001075268817204301,0.06451612903225806,6.589247311827957
