ProblemId,ProblemName,conv0,it0,conv1,it1,relation,isEffective,id,path,rows,cols,nonzeros,posdef,nsym,psym,density,avg_nnz,max_nnz,std_nnz,avg_row_block_count,std_row_block_count,min_row_block_count,max_row_block_count,avg_row_block_size,std_row_block_size,min_row_block_size,max_row_block_size,block_count,nonzeros_relative,avg_nnz_relative,max_nnz_relative,std_nnz_relative,avg_row_block_count_relative,std_row_block_count_relative,min_row_block_count_relative,max_row_block_count_relative,avg_row_block_size_relative,std_row_block_size_relative,min_row_block_size_relative,max_row_block_size_relative,block_count_relative
1034,Sandia/adder_dcop_51,1,73,0,0,0.0,0,1034,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_51/adder_dcop_51.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1035,Sandia/adder_dcop_52,1,66,0,0,0.0,0,1035,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_52/adder_dcop_52.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1036,Sandia/adder_dcop_53,1,77,0,0,0.0,0,1036,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_53/adder_dcop_53.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1037,Sandia/adder_dcop_54,1,86,0,0,0.0,0,1037,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_54/adder_dcop_54.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1038,Sandia/adder_dcop_55,1,133,0,0,0.0,0,1038,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_55/adder_dcop_55.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1039,Sandia/adder_dcop_56,1,93,0,0,0.0,0,1039,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_56/adder_dcop_56.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1040,Sandia/adder_dcop_57,1,94,0,0,0.0,0,1040,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_57/adder_dcop_57.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1041,Sandia/adder_dcop_58,1,113,0,0,0.0,0,1041,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_58/adder_dcop_58.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1042,Sandia/adder_dcop_59,1,93,0,0,0.0,0,1042,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_59/adder_dcop_59.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1043,Sandia/adder_dcop_60,1,79,0,0,0.0,0,1043,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_60/adder_dcop_60.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1044,Sandia/adder_dcop_61,1,87,0,0,0.0,0,1044,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_61/adder_dcop_61.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1045,Sandia/adder_dcop_62,1,92,0,0,0.0,0,1045,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_62/adder_dcop_62.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1046,Sandia/adder_dcop_63,1,66,0,0,0.0,0,1046,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_63/adder_dcop_63.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1047,Sandia/adder_dcop_64,1,63,0,0,0.0,0,1047,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_64/adder_dcop_64.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1048,Sandia/adder_dcop_65,1,62,0,0,0.0,0,1048,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_65/adder_dcop_65.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1049,Sandia/adder_dcop_66,1,62,0,0,0.0,0,1049,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_66/adder_dcop_66.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1050,Sandia/adder_dcop_67,1,62,0,0,0.0,0,1050,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_67/adder_dcop_67.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1051,Sandia/adder_dcop_68,1,62,0,0,0.0,0,1051,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_68/adder_dcop_68.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1052,Sandia/adder_dcop_69,1,62,0,0,0.0,0,1052,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_69/adder_dcop_69.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679,6.202978488692774,0.003421389127795242,0.7225592939878654,0.01697581328985518,0.0026404264840952257,0.0014337324395128554,0.0005515719801434088,0.04302261445118588,0.0007147111981441151,0.0021324249693621213,0.0005515719801434088,0.0954219525648097,4.787093215664644
1053,Sandia/adder_trans_01,1,79,0,0,0.0,0,1053,/home/anna/.ssgetpy/MM/Sandia/adder_trans_01/adder_trans_01.mtx,1814,1814,14579,False,0.0311570377328949,1.0,0.0044305043827926,8.036934950385888,1335,33.67485529990974,6.143880926130099,8.06900528190462,1,254,1.3081202332884705,12.643632979614056,1,1335,11145,8.036934950385888,0.004430504382792661,0.7359426681367145,0.01856386730976281,0.0033869244355733733,0.004448183727621069,0.0005512679162072767,0.14002205071664828,0.0007211247151535119,0.006970029205961442,0.0005512679162072767,0.7359426681367145,6.143880926130099
1054,Sandia/adder_trans_02,1,79,0,0,0.0,0,1054,/home/anna/.ssgetpy/MM/Sandia/adder_trans_02/adder_trans_02.mtx,1814,1814,14579,False,0.0311570377328949,1.0,0.0044305043827926,8.036934950385888,1335,33.67485529990974,6.143880926130099,8.06900528190462,1,254,1.3081202332884705,12.643632979614056,1,1335,11145,8.036934950385888,0.004430504382792661,0.7359426681367145,0.01856386730976281,0.0033869244355733733,0.004448183727621069,0.0005512679162072767,0.14002205071664828,0.0007211247151535119,0.006970029205961442,0.0005512679162072767,0.7359426681367145,6.143880926130099
1075,Sandia/fpga_dcop_21,1,1136,0,0,0.0,0,1075,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_21/fpga_dcop_21.mtx,1220,1220,5892,False,0.3216989066442388,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1076,Sandia/fpga_dcop_22,1,582,0,0,0.0,0,1076,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_22/fpga_dcop_22.mtx,1220,1220,5892,False,0.3263246425567704,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1077,Sandia/fpga_dcop_23,1,719,0,0,0.0,0,1077,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_23/fpga_dcop_23.mtx,1220,1220,5892,False,0.3216989066442388,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1078,Sandia/fpga_dcop_24,1,447,0,0,0.0,0,1078,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_24/fpga_dcop_24.mtx,1220,1220,5892,False,0.3254835996635829,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1079,Sandia/fpga_dcop_25,1,419,0,0,0.0,0,1079,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_25/fpga_dcop_25.mtx,1220,1220,5892,False,0.3259041211101766,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1080,Sandia/fpga_dcop_26,1,438,0,0,0.0,0,1080,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_26/fpga_dcop_26.mtx,1220,1220,5892,False,0.3254835996635829,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1081,Sandia/fpga_dcop_27,1,448,0,0,0.0,0,1081,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_27/fpga_dcop_27.mtx,1220,1220,5892,False,0.3271656854499579,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1082,Sandia/fpga_dcop_28,1,368,0,0,0.0,0,1082,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_28/fpga_dcop_28.mtx,1220,1220,5892,False,0.3284272497897393,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1083,Sandia/fpga_dcop_29,1,418,0,0,0.0,0,1083,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_29/fpga_dcop_29.mtx,1220,1220,5892,False,0.3280067283431455,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1084,Sandia/fpga_dcop_30,1,335,0,0,0.0,0,1084,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_30/fpga_dcop_30.mtx,1220,1220,5892,False,0.3292682926829268,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1085,Sandia/fpga_dcop_31,1,357,0,0,0.0,0,1085,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_31/fpga_dcop_31.mtx,1220,1220,5892,False,0.3284272497897393,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1086,Sandia/fpga_dcop_32,1,312,0,0,0.0,0,1086,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_32/fpga_dcop_32.mtx,1220,1220,5892,False,0.3280067283431455,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1087,Sandia/fpga_dcop_33,1,313,0,0,0.0,0,1087,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_33/fpga_dcop_33.mtx,1220,1220,5892,False,0.3280067283431455,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1088,Sandia/fpga_dcop_34,1,315,0,0,0.0,0,1088,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_34/fpga_dcop_34.mtx,1220,1220,5892,False,0.3275862068965517,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1089,Sandia/fpga_dcop_35,1,316,0,0,0.0,0,1089,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_35/fpga_dcop_35.mtx,1220,1220,5892,False,0.3288477712363331,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1090,Sandia/fpga_dcop_36,1,313,0,0,0.0,0,1090,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_36/fpga_dcop_36.mtx,1220,1220,5892,False,0.3288477712363331,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1091,Sandia/fpga_dcop_37,1,286,0,0,0.0,0,1091,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_37/fpga_dcop_37.mtx,1220,1220,5892,False,0.3296888141295206,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1092,Sandia/fpga_dcop_38,1,285,0,0,0.0,0,1092,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_38/fpga_dcop_38.mtx,1220,1220,5892,False,0.3296888141295206,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1093,Sandia/fpga_dcop_39,1,285,0,0,0.0,0,1093,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_39/fpga_dcop_39.mtx,1220,1220,5892,False,0.3296888141295206,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1094,Sandia/fpga_dcop_40,1,274,0,0,0.0,0,1094,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_40/fpga_dcop_40.mtx,1220,1220,5892,False,0.3313708999158957,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1095,Sandia/fpga_dcop_41,1,284,0,0,0.0,0,1095,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_41/fpga_dcop_41.mtx,1220,1220,5892,False,0.3301093355761144,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1096,Sandia/fpga_dcop_42,1,286,0,0,0.0,0,1096,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_42/fpga_dcop_42.mtx,1220,1220,5892,False,0.3313708999158957,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1097,Sandia/fpga_dcop_43,1,284,0,0,0.0,0,1097,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_43/fpga_dcop_43.mtx,1220,1220,5892,False,0.3317914213624895,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
1098,Sandia/fpga_dcop_44,1,284,0,0,0.0,0,1098,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_44/fpga_dcop_44.mtx,1220,1220,5892,False,0.3322119428090833,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192,4.829508196721312,0.003958613276001075,0.029508196721311476,0.0032891309206405377,0.0028164471916151575,0.0008142839276122241,0.000819672131147541,0.006557377049180328,0.0011520773370041297,0.0013724494414074319,0.000819672131147541,0.019672131147540985,3.4360655737704917
